user_id,total_orders,avg_order_value,max_order_value,first_order,last_order,days_since_last_order,user_tenure_days
37136,4,603.75,1185,2019-09-12,2023-10-24,434,1937
37137,2,800.0,1040,2023-08-20,2024-07-30,154,499
37138,1,605.0,605,2021-04-05,2021-04-05,1366,1366
37139,2,822.5,835,2019-05-07,2022-01-05,1091,2065
37140,5,625.0,1195,2020-10-21,2023-09-29,459,1532
37141,6,940.0,1805,2019-05-07,2021-08-21,1228,2065
37142,3,820.0,1070,2020-02-01,2023-06-18,562,1795
37144,4,657.5,1120,2020-05-12,2023-09-06,482,1694
37145,4,625.0,1035,2023-03-09,2024-11-04,57,663
37146,1,995.0,995,2023-04-19,2023-04-19,622,622
37147,6,422.5,615,2019-08-05,2023-02-18,682,1975
37148,2,415.0,565,2021-02-08,2024-11-11,50,1422
37149,3,1061.6666666666667,1185,2019-10-03,2024-08-23,130,1916
37150,2,787.5,855,2022-10-13,2024-10-30,62,810
37151,3,418.3333333333333,565,2020-08-27,2024-11-21,40,1587
37152,3,728.3333333333334,1595,2020-09-05,2024-05-14,231,1578
37153,4,268.75,355,2020-12-11,2024-05-23,222,1481
37154,4,580.0,1080,2020-01-08,2024-02-11,324,1819
37155,6,1025.0,1790,2021-04-22,2024-03-16,290,1349
37156,2,1017.5,1615,2019-12-05,2023-10-02,456,1853
37157,6,760.8333333333334,1155,2019-07-15,2024-01-22,344,1996
37159,2,1200.0,1265,2021-01-05,2022-10-05,818,1456
37160,4,422.5,990,2019-02-04,2024-09-06,116,2157
37161,7,635.0,1120,2019-02-22,2023-03-10,662,2139
37162,6,819.1666666666666,1305,2021-12-14,2024-10-21,71,1113
37163,4,980.0,1885,2020-03-09,2021-07-28,1252,1758
37164,2,575.0,770,2019-10-12,2023-09-15,473,1907
37165,4,846.25,1575,2019-06-25,2023-06-01,579,2016
37166,7,519.2857142857143,1005,2019-10-30,2024-06-12,202,1889
37167,2,485.0,670,2020-11-03,2024-10-27,65,1519
37168,6,570.0,1010,2019-09-21,2022-09-14,839,1928
37170,7,382.14285714285717,1000,2019-08-04,2024-03-02,304,1976
37171,4,451.25,745,2020-09-23,2024-11-05,56,1560
37172,5,870.0,1505,2020-10-19,2023-11-02,425,1534
37173,3,768.3333333333334,1270,2021-11-18,2024-10-15,77,1139
37174,2,860.0,960,2021-02-06,2022-11-25,767,1424
37175,3,593.3333333333334,850,2022-12-09,2023-04-30,611,753
37176,5,431.0,640,2019-01-22,2023-02-18,682,2170
37177,2,267.5,450,2019-05-17,2023-05-31,580,2055
37178,4,612.5,1200,2021-09-23,2023-08-12,507,1195
37179,2,462.5,790,2019-08-26,2024-01-16,350,1954
37180,5,839.0,1325,2020-09-07,2024-09-05,117,1576
37181,1,420.0,420,2021-07-18,2021-07-18,1262,1262
37182,5,477.0,705,2019-10-23,2023-12-08,389,1896
37183,1,1140.0,1140,2019-09-29,2019-09-29,1920,1920
37184,1,415.0,415,2019-06-08,2019-06-08,2033,2033
37185,4,841.25,960,2019-07-14,2024-02-04,331,1997
37186,4,747.5,1400,2019-05-28,2024-02-27,308,2044
37187,2,1497.5,1755,2022-04-20,2024-07-09,175,986
37188,5,922.0,1885,2020-10-25,2024-03-11,295,1528
37189,6,696.6666666666666,1315,2019-01-30,2024-09-29,93,2162
37190,5,515.0,850,2019-10-09,2024-11-24,37,1910
37191,5,553.0,985,2020-10-24,2024-09-26,96,1529
37192,6,438.3333333333333,1030,2019-10-09,2024-09-14,108,1910
37194,3,473.3333333333333,880,2022-10-03,2024-05-26,219,820
37195,5,793.0,1320,2020-09-18,2024-09-16,106,1565
37196,1,2070.0,2070,2022-06-16,2022-06-16,929,929
37197,3,656.6666666666666,1170,2021-02-09,2023-12-25,372,1421
37198,4,970.0,1270,2019-06-09,2024-06-08,206,2032
37199,5,668.0,1275,2021-04-17,2023-11-12,415,1354
37200,2,1670.0,1835,2019-02-02,2020-09-12,1571,2159
37201,5,966.0,1545,2020-02-10,2023-12-01,396,1786
37203,6,680.8333333333334,1540,2019-08-10,2023-11-27,400,1970
37204,4,442.5,1050,2019-08-13,2022-12-23,739,1967
37205,2,887.5,1550,2023-07-06,2023-10-29,429,544
37206,3,1380.0,1955,2020-07-08,2024-12-14,17,1637
37207,3,491.6666666666667,865,2020-02-28,2021-03-07,1395,1768
37208,10,488.0,1040,2019-01-12,2024-05-13,232,2180
37209,7,970.0,1435,2019-03-07,2022-09-27,826,2126
37210,3,843.3333333333334,1635,2019-06-26,2020-03-03,1764,2015
37211,5,883.0,1300,2020-05-18,2024-04-03,272,1688
37212,4,546.25,850,2019-12-05,2024-05-25,220,1853
37213,2,765.0,865,2020-02-07,2021-07-03,1277,1789
37214,2,780.0,1030,2019-06-30,2024-06-22,192,2011
37215,4,628.75,920,2020-01-05,2024-08-17,136,1822
37216,7,570.0,855,2020-01-29,2024-03-02,304,1798
37217,1,545.0,545,2022-07-04,2022-07-04,911,911
37218,6,527.5,1695,2020-04-06,2023-06-01,579,1730
37219,2,957.5,1290,2024-03-30,2024-09-12,110,276
37220,4,646.25,1000,2021-02-04,2023-01-07,724,1426
37221,3,976.6666666666666,1325,2019-11-06,2024-04-03,272,1882
37222,1,650.0,650,2023-05-11,2023-05-11,600,600
37223,4,907.5,1325,2019-12-23,2024-08-09,144,1835
37224,4,427.5,805,2019-11-21,2024-11-13,48,1867
37225,4,372.5,525,2021-09-06,2024-12-15,16,1212
37226,2,400.0,650,2019-06-03,2022-06-02,943,2038
37227,5,631.0,1095,2020-04-16,2023-01-01,730,1720
37229,2,1202.5,1380,2020-05-29,2022-01-24,1072,1677
37230,5,772.0,1700,2019-03-10,2024-06-23,191,2123
37231,6,759.1666666666666,1110,2020-06-04,2024-10-24,68,1671
37232,2,1720.0,1740,2022-10-17,2024-01-17,349,806
37233,5,665.0,1340,2019-07-02,2024-12-22,9,2009
37234,5,937.0,1625,2019-01-04,2023-12-29,368,2188
37235,1,715.0,715,2022-11-21,2022-11-21,771,771
37236,4,358.75,655,2020-11-27,2024-03-08,298,1495
37237,1,365.0,365,2020-11-03,2020-11-03,1519,1519
37238,7,917.8571428571429,1440,2020-10-06,2024-08-17,136,1547
37239,6,530.0,940,2019-04-21,2024-09-26,96,2081
37240,2,1110.0,1755,2021-11-18,2022-11-04,788,1139
37241,5,474.0,720,2019-10-09,2023-09-09,479,1910
37242,4,675.0,1000,2020-05-16,2024-02-15,320,1690
37243,7,450.0,895,2020-01-30,2024-11-02,59,1797
37244,4,788.75,990,2019-04-05,2023-08-23,496,2097
37245,8,728.125,1550,2020-01-07,2024-08-03,150,1820
37246,2,482.5,700,2021-01-19,2021-10-13,1175,1442
37247,4,1015.0,1205,2021-12-13,2024-04-01,274,1114
37248,6,613.3333333333334,1145,2019-06-01,2024-08-17,136,2040
37249,3,646.6666666666666,1295,2021-03-19,2023-12-22,375,1383
37250,3,851.6666666666666,1240,2020-07-19,2024-01-17,349,1626
37251,4,576.25,700,2020-12-23,2024-12-10,21,1469
37252,8,479.375,1070,2021-08-26,2024-10-22,70,1223
37253,4,996.25,1295,2019-08-31,2023-07-23,527,1949
37254,4,281.25,335,2022-05-02,2024-01-10,356,974
37255,2,362.5,405,2019-07-01,2024-07-10,174,2010
37256,3,546.6666666666666,705,2019-11-22,2023-01-21,710,1866
37257,6,845.0,1880,2019-09-08,2022-11-16,776,1941
37258,1,795.0,795,2021-09-18,2021-09-18,1200,1200
37259,3,868.3333333333334,1370,2019-02-07,2024-03-29,277,2154
37260,1,925.0,925,2024-11-05,2024-11-05,56,56
37261,6,514.1666666666666,935,2019-05-21,2024-11-03,58,2051
37262,5,557.0,905,2019-10-29,2023-09-27,461,1890
37263,5,521.0,1465,2020-11-21,2024-12-20,11,1501
37264,5,614.0,1350,2021-07-29,2024-09-09,113,1251
37265,5,841.0,1125,2020-05-01,2024-12-30,1,1705
37266,2,445.0,690,2021-07-29,2022-08-20,864,1251
37267,5,564.0,990,2020-06-15,2021-09-24,1194,1660
37268,3,1051.6666666666667,1235,2019-05-31,2022-01-04,1092,2041
37269,6,455.8333333333333,755,2019-09-20,2024-04-03,272,1929
37270,4,537.5,1235,2020-12-30,2023-04-22,619,1462
37271,2,1142.5,1395,2021-08-22,2023-10-20,438,1227
37272,7,450.7142857142857,905,2020-01-29,2024-06-27,187,1798
37274,4,1256.25,1680,2019-05-19,2024-06-20,194,2053
37275,6,509.1666666666667,900,2019-06-27,2024-08-31,122,2014
37276,8,703.75,1685,2019-01-27,2023-11-01,426,2165
37277,2,350.0,485,2021-09-15,2023-04-02,639,1203
37278,5,771.0,1375,2021-02-23,2023-10-19,439,1407
37279,1,180.0,180,2023-05-21,2023-05-21,590,590
37280,1,345.0,345,2019-03-06,2019-03-06,2127,2127
37281,4,866.25,1435,2021-01-13,2023-08-24,495,1448
37282,1,845.0,845,2023-10-06,2023-10-06,452,452
37283,5,520.0,855,2019-01-03,2023-01-09,722,2189
37284,2,1415.0,1770,2021-05-08,2022-02-05,1060,1333
37285,2,257.5,355,2019-09-23,2020-05-25,1681,1926
37287,5,955.0,2025,2019-05-20,2024-12-22,9,2052
37288,3,766.6666666666666,945,2020-01-31,2023-11-13,414,1796
37289,2,972.5,1075,2020-07-11,2021-11-02,1155,1634
37290,3,1185.0,1485,2020-05-02,2023-04-10,631,1704
37291,9,760.0,1355,2019-01-12,2024-09-23,99,2180
37292,4,746.25,1245,2019-03-18,2021-11-21,1136,2115
37293,6,707.5,1205,2019-05-27,2024-08-25,128,2045
37294,1,420.0,420,2020-04-03,2020-04-03,1733,1733
37295,4,813.75,1545,2021-01-08,2023-12-13,384,1453
37296,3,356.6666666666667,560,2020-05-28,2023-08-05,514,1678
37297,2,362.5,575,2020-02-26,2022-11-12,780,1770
37298,3,408.3333333333333,685,2020-06-21,2024-11-04,57,1654
37299,3,663.3333333333334,865,2019-02-11,2022-03-17,1020,2150
37300,1,905.0,905,2021-10-22,2021-10-22,1166,1166
37301,4,1071.25,2210,2019-10-31,2024-12-12,19,1888
37302,6,645.0,1345,2019-01-07,2022-07-25,890,2185
37303,5,581.0,875,2019-05-19,2021-09-26,1192,2053
37304,5,630.0,1100,2021-02-12,2024-10-08,84,1418
37305,1,695.0,695,2021-07-16,2021-07-16,1264,1264
37306,2,720.0,965,2021-05-01,2024-11-23,38,1340
37307,3,731.6666666666666,1040,2020-11-13,2024-05-11,234,1509
37308,6,718.3333333333334,1190,2020-02-12,2024-03-13,293,1784
37309,4,768.75,870,2019-11-17,2023-08-23,496,1871
37310,2,460.0,560,2021-11-10,2023-01-13,718,1147
37312,3,336.6666666666667,520,2019-07-04,2023-04-05,636,2007
37313,3,410.0,920,2020-04-28,2022-12-05,757,1708
37314,4,763.75,1410,2019-10-23,2023-07-09,541,1896
37315,4,722.5,1090,2020-05-30,2021-12-07,1120,1676
37316,4,285.0,500,2021-04-08,2024-06-02,212,1363
37317,3,393.3333333333333,635,2021-01-24,2022-09-24,829,1437
37318,4,1278.75,2140,2019-01-25,2024-09-14,108,2167
37319,2,422.5,575,2020-05-21,2024-03-06,300,1685
37320,2,1157.5,1310,2023-01-06,2024-05-21,224,725
37321,4,592.5,800,2021-12-18,2024-05-04,241,1109
37323,3,445.0,635,2019-07-16,2024-01-13,353,1995
37324,2,717.5,1275,2022-07-18,2022-11-02,790,897
37325,6,455.0,865,2020-05-28,2023-07-13,537,1678
37326,3,478.3333333333333,680,2022-02-06,2024-12-14,17,1059
37327,7,650.7142857142857,1560,2019-08-15,2024-11-13,48,1965
37328,4,977.5,1870,2019-06-06,2022-10-19,804,2035
37329,3,438.3333333333333,545,2020-11-18,2022-11-24,768,1504
37330,5,649.0,1375,2019-10-10,2024-08-19,134,1909
37331,3,680.0,1180,2021-10-21,2024-08-27,126,1167
37332,2,1025.0,1040,2019-03-06,2021-05-04,1337,2127
37333,4,776.25,1070,2019-02-16,2020-12-07,1485,2145
37334,5,796.0,1435,2020-11-24,2024-05-09,236,1498
37336,2,410.0,605,2023-12-18,2024-09-16,106,379
37337,5,343.0,735,2021-05-16,2023-10-05,453,1325
37338,2,610.0,875,2021-02-24,2021-05-30,1311,1406
37339,5,1072.0,1330,2020-05-15,2023-12-03,394,1691
37340,4,801.25,1280,2020-06-29,2024-11-20,41,1646
37341,4,853.75,1150,2020-05-01,2023-12-05,392,1705
37342,7,807.8571428571429,1840,2020-03-08,2024-09-11,111,1759
37343,4,662.5,1180,2019-09-19,2021-07-13,1267,1930
37344,5,969.0,1750,2019-10-03,2024-04-28,247,1916
37345,5,416.0,760,2020-12-09,2024-04-03,272,1483
37346,3,261.6666666666667,370,2023-02-09,2024-06-27,187,691
37347,4,851.25,1755,2019-09-09,2023-07-30,520,1940
37348,6,537.5,1225,2019-02-22,2024-08-05,148,2139
37349,2,577.5,835,2020-06-30,2020-11-29,1493,1645
37350,4,715.0,1185,2022-01-23,2024-04-26,249,1073
37351,1,815.0,815,2023-10-09,2023-10-09,449,449
37352,4,912.5,1555,2019-03-15,2023-09-05,483,2118
37353,3,621.6666666666666,1000,2022-05-18,2022-10-30,793,958
37354,2,1097.5,1295,2023-02-20,2023-05-12,599,680
37355,4,488.75,990,2020-03-07,2023-06-23,557,1760
37356,2,437.5,660,2019-03-12,2021-07-11,1269,2121
37357,6,974.1666666666666,1315,2020-05-27,2024-12-10,21,1679
37358,2,775.0,1190,2022-04-08,2023-07-28,522,998
37359,5,746.0,1155,2019-02-19,2022-03-01,1036,2142
37360,2,520.0,895,2023-12-30,2024-02-27,308,367
37361,5,966.0,1635,2022-08-16,2024-04-28,247,868
37362,5,348.0,525,2020-01-04,2024-09-17,105,1823
37364,4,468.75,1110,2019-07-30,2024-08-10,143,1981
37365,3,616.6666666666666,1230,2019-04-19,2023-11-08,419,2083
37366,4,727.5,1435,2021-12-04,2024-01-13,353,1123
37367,4,668.75,990,2019-10-10,2024-07-10,174,1909
37368,5,896.0,1135,2020-03-02,2023-02-22,678,1765
37369,5,660.0,1055,2019-05-08,2023-11-08,419,2064
37370,3,863.3333333333334,2040,2020-07-01,2024-06-05,209,1644
37371,4,528.75,970,2019-09-14,2022-09-22,831,1935
37372,1,500.0,500,2020-10-17,2020-10-17,1536,1536
37373,8,1143.125,1720,2019-08-27,2024-04-09,266,1953
37374,5,553.0,900,2021-07-29,2024-12-31,0,1251
37375,4,836.25,1060,2019-01-28,2022-12-08,754,2164
37376,4,583.75,855,2022-09-19,2024-10-13,79,834
37377,2,600.0,1095,2019-10-30,2021-02-16,1414,1889
37378,4,1285.0,1615,2020-06-30,2023-06-04,576,1645
37379,8,741.875,910,2019-09-22,2024-12-15,16,1927
37380,5,405.0,660,2020-05-11,2024-12-10,21,1695
37381,1,475.0,475,2022-09-03,2022-09-03,850,850
37382,3,616.6666666666666,775,2020-04-18,2024-01-25,341,1718
37383,3,1043.3333333333333,1545,2019-11-08,2024-03-21,285,1880
37384,5,721.0,1000,2019-01-23,2024-06-05,209,2169
37385,4,867.5,2100,2019-10-18,2023-11-22,405,1901
37386,3,645.0,865,2022-05-22,2023-11-21,406,954
37387,3,735.0,1300,2022-01-31,2024-05-25,220,1065
37388,3,920.0,1755,2021-04-01,2024-06-06,208,1370
37389,4,642.5,1075,2019-02-01,2022-07-19,896,2160
37390,4,546.25,1025,2019-04-21,2022-12-05,757,2081
37391,7,402.14285714285717,750,2019-02-19,2023-11-11,416,2142
37392,6,681.6666666666666,1115,2019-06-13,2022-06-13,932,2028
37393,3,693.3333333333334,1050,2020-11-18,2021-09-15,1203,1504
37394,4,986.25,1540,2022-10-06,2024-11-05,56,817
37395,7,610.7142857142857,820,2019-01-06,2024-08-18,135,2186
37396,3,733.3333333333334,950,2020-01-14,2024-06-07,207,1813
37397,8,1023.125,1765,2019-03-07,2023-11-26,401,2126
37398,8,993.75,1490,2019-08-20,2024-05-16,229,1960
37399,3,1123.3333333333333,1965,2021-05-14,2024-10-07,85,1327
37400,3,1120.0,1320,2019-05-18,2022-03-07,1030,2054
37401,5,973.0,1600,2019-04-24,2023-02-07,693,2078
37402,4,1188.75,1815,2020-11-14,2023-10-28,430,1508
37403,5,819.0,1305,2019-08-14,2023-01-29,702,1966
37404,3,701.6666666666666,860,2020-05-10,2023-12-27,370,1696
37405,2,547.5,710,2021-10-27,2024-09-28,94,1161
37406,2,500.0,585,2022-01-16,2022-08-15,869,1080
37407,4,960.0,1455,2020-12-28,2024-02-24,311,1464
37408,1,125.0,125,2021-11-30,2021-11-30,1127,1127
37409,4,605.0,1030,2020-11-12,2022-02-03,1062,1510
37410,7,1051.4285714285713,2235,2020-01-05,2024-12-29,2,1822
37411,4,1150.0,1745,2019-04-30,2023-07-11,539,2072
37412,2,777.5,1260,2020-02-13,2022-05-17,959,1783
37413,3,1240.0,1965,2020-08-07,2022-12-07,755,1607
37414,6,623.3333333333334,935,2021-08-11,2024-06-14,200,1238
37415,3,563.3333333333334,835,2021-11-24,2023-04-15,626,1133
37416,1,580.0,580,2020-01-01,2020-01-01,1826,1826
37417,4,707.5,945,2019-02-08,2022-01-23,1073,2153
37418,3,760.0,915,2020-06-15,2024-10-06,86,1660
37419,2,645.0,770,2020-02-20,2021-06-09,1301,1776
37420,6,1120.8333333333333,1805,2019-01-03,2022-06-05,940,2189
37421,1,1100.0,1100,2020-06-27,2020-06-27,1648,1648
37422,3,413.3333333333333,800,2020-02-22,2023-07-08,542,1774
37423,5,700.0,920,2022-01-12,2024-03-03,303,1084
37424,7,826.4285714285714,1360,2019-07-20,2024-06-15,199,1991
37425,4,443.75,720,2022-04-03,2024-12-25,6,1003
37426,4,726.25,1115,2019-06-30,2024-09-27,95,2011
37427,2,1242.5,1435,2019-08-30,2021-02-17,1413,1950
37428,4,433.75,815,2019-04-28,2024-02-27,308,2074
37429,4,482.5,750,2021-02-01,2022-02-27,1038,1429
37431,4,812.5,915,2021-03-06,2024-05-16,229,1396
37432,3,808.3333333333334,1195,2020-10-23,2021-08-23,1226,1530
37433,3,1068.3333333333333,1415,2021-08-13,2024-01-07,359,1236
37434,4,1056.25,1785,2019-12-19,2021-07-23,1257,1839
37435,5,477.0,800,2019-03-31,2024-05-04,241,2102
37436,4,503.75,845,2022-07-14,2024-12-03,28,901
37437,3,651.6666666666666,975,2020-08-30,2024-08-17,136,1584
37438,3,713.3333333333334,1115,2021-08-29,2023-08-27,492,1220
37439,1,1645.0,1645,2023-09-11,2023-09-11,477,477
37440,2,205.0,250,2020-11-11,2024-03-01,305,1511
37441,2,1137.5,1465,2020-07-02,2023-01-24,707,1643
37442,2,1252.5,1405,2019-04-30,2023-03-07,665,2072
37443,7,563.5714285714286,1100,2019-01-09,2024-06-15,199,2183
37444,4,477.5,840,2019-02-20,2022-07-16,899,2141
37445,2,357.5,575,2023-04-10,2023-11-08,419,631
37446,2,647.5,895,2022-10-15,2023-04-26,615,808
37447,4,510.0,940,2020-01-18,2022-11-26,766,1809
37448,3,631.6666666666666,1165,2020-04-04,2023-05-06,605,1732
37449,1,1805.0,1805,2021-07-13,2021-07-13,1267,1267
37450,5,618.0,1020,2019-03-04,2024-04-10,265,2129
37451,4,651.25,1200,2019-03-09,2024-02-16,319,2124
37452,2,605.0,630,2021-06-24,2023-07-28,522,1286
37453,3,393.3333333333333,865,2019-10-22,2020-07-02,1643,1897
37454,4,867.5,1280,2019-02-07,2023-04-22,619,2154
37455,4,663.75,1115,2019-01-10,2024-06-15,199,2182
37456,1,390.0,390,2023-07-01,2023-07-01,549,549
37457,5,895.0,1620,2019-07-21,2023-11-26,401,1990
37458,3,461.6666666666667,745,2020-02-19,2022-02-14,1051,1777
37459,2,892.5,990,2022-09-21,2024-01-10,356,832
37460,6,903.3333333333334,1605,2019-03-16,2024-12-30,1,2117
37461,3,851.6666666666666,1355,2021-03-05,2024-07-01,183,1397
37462,2,617.5,780,2019-03-12,2024-12-08,23,2121
37463,5,650.0,955,2019-10-11,2023-01-09,722,1908
37465,2,617.5,785,2020-08-06,2022-05-06,970,1608
37466,3,368.3333333333333,660,2021-04-03,2024-02-25,310,1368
37467,5,813.0,1325,2022-03-15,2024-07-08,176,1022
37468,3,643.3333333333334,1505,2021-04-23,2023-12-30,367,1348
37469,3,661.6666666666666,1105,2020-03-06,2024-09-08,114,1761
37470,3,1115.0,1750,2019-08-25,2024-12-09,22,1955
37471,4,375.0,720,2019-10-19,2024-12-27,4,1900
37472,3,913.3333333333334,1230,2021-01-30,2023-01-20,711,1431
37473,5,470.0,630,2020-01-28,2024-11-09,52,1799
37474,1,1065.0,1065,2019-11-08,2019-11-08,1880,1880
37475,5,551.0,1035,2019-03-06,2024-02-02,333,2127
37476,6,609.1666666666666,1185,2019-07-27,2024-05-15,230,1984
37477,3,638.3333333333334,925,2019-01-12,2022-06-05,940,2180
37478,4,835.0,1100,2019-02-16,2023-10-19,439,2145
37479,2,372.5,410,2019-01-07,2021-08-07,1242,2185
37480,3,1030.0,1390,2021-05-19,2024-05-25,220,1322
37481,4,1673.75,1980,2019-04-16,2023-11-03,424,2086
37482,2,467.5,550,2020-10-16,2023-10-03,455,1537
37483,2,547.5,680,2020-09-28,2022-08-01,883,1555
37484,3,976.6666666666666,1470,2020-02-11,2024-09-17,105,1785
37485,4,983.75,1650,2020-04-09,2023-11-20,407,1727
37486,3,286.6666666666667,475,2019-01-13,2021-02-12,1418,2179
37487,2,332.5,495,2020-02-14,2023-03-04,668,1782
37488,5,608.0,1020,2021-02-27,2023-01-26,705,1403
37489,2,680.0,1025,2023-02-09,2023-06-21,559,691
37490,4,626.25,735,2021-12-10,2023-07-01,549,1117
37491,2,1132.5,1450,2019-01-04,2020-06-27,1648,2188
37493,5,762.0,1570,2021-04-04,2024-11-08,53,1367
37494,3,636.6666666666666,1170,2022-10-19,2024-03-24,282,804
37495,4,1415.0,1970,2019-05-25,2023-10-11,447,2047
37496,6,729.1666666666666,1230,2021-05-25,2024-12-31,0,1316
37497,5,830.0,1520,2020-10-05,2024-04-08,267,1548
37498,4,491.25,745,2020-03-04,2024-11-24,37,1763
37499,3,750.0,1110,2019-06-25,2021-03-26,1376,2016
37500,4,731.25,1330,2019-10-02,2022-10-30,793,1917
37501,1,880.0,880,2024-12-05,2024-12-05,26,26
37502,4,710.0,930,2020-01-08,2023-02-10,690,1819
37503,6,815.0,1045,2019-05-21,2023-09-19,469,2051
37504,5,1460.0,1820,2019-12-07,2024-10-04,88,1851
37505,4,758.75,1400,2019-06-09,2023-06-02,578,2032
37506,4,720.0,1315,2019-11-09,2023-10-28,430,1879
37507,5,418.0,740,2019-02-17,2022-07-27,888,2144
37508,5,839.0,1355,2019-08-17,2023-05-28,583,1963
37509,2,917.5,1565,2019-12-08,2023-09-10,478,1850
37510,1,885.0,885,2023-06-20,2023-06-20,560,560
37511,4,916.25,1360,2020-01-07,2024-09-28,94,1820
37512,5,837.0,1255,2021-02-13,2023-11-28,399,1417
37513,3,673.3333333333334,900,2020-12-17,2022-02-04,1061,1475
37514,7,530.0,895,2019-02-05,2024-12-01,30,2156
37515,3,1271.6666666666667,1965,2019-10-15,2023-11-22,405,1904
37516,3,491.6666666666667,655,2022-03-09,2024-10-15,77,1028
37517,3,986.6666666666666,1310,2020-05-07,2024-10-21,71,1699
37518,4,821.25,1390,2020-12-08,2024-10-31,61,1484
37519,2,467.5,630,2021-03-25,2024-12-15,16,1377
37520,3,723.3333333333334,1400,2021-05-11,2024-04-22,253,1330
37521,4,565.0,850,2021-12-31,2023-04-27,614,1096
37522,6,896.6666666666666,1440,2019-07-31,2024-06-03,211,1980
37523,1,260.0,260,2021-05-08,2021-05-08,1333,1333
37524,4,663.75,1170,2022-08-21,2024-12-22,9,863
37525,3,806.6666666666666,965,2020-06-28,2024-08-28,125,1647
37526,1,1040.0,1040,2024-05-30,2024-05-30,215,215
37527,2,597.5,915,2023-09-12,2024-10-26,66,476
37528,5,564.0,1675,2019-07-30,2024-06-03,211,1981
37529,4,1277.5,1860,2019-08-07,2022-04-08,998,1973
37530,4,730.0,1020,2019-11-21,2023-09-25,463,1867
37531,4,530.0,1115,2019-12-13,2024-12-14,17,1845
37532,3,615.0,705,2022-04-15,2023-12-20,377,991
37533,6,627.5,930,2019-02-19,2022-01-28,1068,2142
37534,6,965.8333333333334,1595,2019-04-06,2024-11-29,32,2096
37535,7,465.0,905,2020-09-18,2024-12-05,26,1565
37536,3,406.6666666666667,540,2021-01-12,2022-12-30,732,1449
37537,2,907.5,955,2020-04-19,2024-03-13,293,1717
37538,3,863.3333333333334,1630,2019-05-12,2022-09-10,843,2060
37539,2,792.5,1410,2019-10-29,2022-05-06,970,1890
37540,2,537.5,825,2020-04-30,2020-09-15,1568,1706
37541,4,550.0,850,2020-06-11,2024-05-18,227,1664
37542,4,400.0,565,2021-11-28,2024-10-03,89,1129
37543,6,718.3333333333334,1470,2020-07-25,2024-07-24,160,1620
37544,3,760.0,1075,2020-05-23,2022-12-08,754,1683
37545,1,610.0,610,2022-08-05,2022-08-05,879,879
37546,5,511.0,995,2019-04-04,2024-05-06,239,2098
37547,3,1446.6666666666667,2100,2021-02-28,2022-11-25,767,1402
37548,2,822.5,1150,2021-04-29,2023-07-23,527,1342
37549,2,1905.0,2110,2023-12-10,2024-02-14,321,387
37550,4,717.5,1085,2020-03-01,2024-01-11,355,1766
37551,4,752.5,1575,2022-01-02,2024-11-30,31,1094
37552,4,696.25,930,2020-09-30,2024-11-29,32,1553
37553,5,852.0,1215,2019-07-03,2024-06-07,207,2008
37554,9,530.5555555555555,850,2019-03-16,2024-07-26,158,2117
37555,6,625.0,1060,2020-03-21,2024-03-30,276,1746
37556,2,475.0,690,2024-02-22,2024-06-17,197,313
37557,4,468.75,810,2019-09-09,2024-11-16,45,1940
37558,6,1219.1666666666667,1885,2020-02-12,2024-12-19,12,1784
37559,3,628.3333333333334,975,2019-05-27,2023-05-03,608,2045
37560,6,799.1666666666666,1335,2019-09-05,2023-09-21,467,1944
37561,7,664.2857142857143,1220,2019-02-18,2024-08-17,136,2143
37562,5,725.0,1460,2019-01-14,2022-07-21,894,2178
37563,3,396.6666666666667,690,2019-01-18,2023-01-31,700,2174
37564,2,512.5,695,2021-01-28,2024-09-01,121,1433
37565,6,503.3333333333333,790,2019-03-17,2024-12-05,26,2116
37566,5,1006.0,1210,2019-05-31,2022-06-03,942,2041
37567,2,687.5,910,2021-09-04,2024-12-11,20,1214
37568,3,1088.3333333333333,1180,2022-06-23,2023-12-15,382,922
